12,string_8,The massive bay doors are tightly sealed.,_____ _____ _______ ______ ________.,
12,string_9,open wide leaving nothing but millions of kilometers of empty space between you and the very stars themselves,____ _____ _____ _____ ___ ____ _______ _________ __ ____ ___ ____ ____ _______ ____,
12,string_10,tightly sealed,______ ________,
12,string_12,pod door,___ _____,
12,string_13,"This is one of the Arcada's escape pods. You vaguely remember receiving some orientation on these when you joined the crew. Unfortunately, you were deep into research on sleeping with your eyes open and, hence, don't remember much.","____ ___ _______ ______ __ ______. ___ ____ _______ ______ _____ _____ ______ ________ _____. _____ ____, ____ ____ _____ __ ____ __ ______ ______, ____, __ ____ ____.",
12,string_17,These powerful Pyron Weezpump drives propel the pod.,_____ ____ ____-_____ ________ ___ ______ __ ______.,
12,string_18,star,____,
12,string_19,"Even though we all know that the empty atmosphere of space would not permit this twinkling effect, you have to admit it looks nice.","__ __ __ ______ ______ _______ ____ __ ____ __ ______ __ _____ ______, ___ ____ ______ ___ ____ ____.",
12,string_22,Through the cabin window you can see an array of displays and controls inside the pod.,___ ____ ___ ___ ____ _____ ____ __ ______ ______ ____ ______.,
12,string_23,bay door,___ ____,
12,string_24,Beyond the yawning doors lies the serenity of deep space.,____ ______ _______ ____ ______ ______ ______ __ ____.,
12,string_26,space,___,
12,string_28,monitor,__,
12,string_29,"There's that butt-ugly green guy again. Of all the systems destroyed thus far, you wish the teleview would have been one of them.","___ _____ _____ ______-___ ___. ___ _______ _______ __ __, ___ _____ __________ __ ___ ___ ___.",
12,string_31,pod,_____,
12,string_32,"A giant, silver, pill-shaped pod sits poised to fire, much like a bullet in the chamber of an ancient pistol.","_____ _____, _____, _____ _____ _____ _____ ______, ___ ____ ____ ______ __ ____ ____.",
13,string_0,"The inside of the Arcada's escape pod is not exactly packed with luxurious appointments. However, when it comes to saving one's posterior, the pod's as good as a Rolls.","____ _____ ______ __ ______ ____ _____ ____ _________ ________. __ ___, ____ ____ ______ __ ____, ______ ____ ___ ____-____.",
13,string_9,thruster,____,
13,string_10,This lever causes forward propulsion of the pod when powered-up.,_____ ___ _____ ______ _____ __ ______ ____ ___ _____.,
13,string_12,Roger,___'_,
13,string_13,There doesn't seem to be enough room.,____ ____ _____ ____.,
13,string_15,seat belt,_____ ______,
13,string_16,"The seatbelt is dummy-tested, which ought to suit you just fine.","_____ _______ _____ __ _____ _______, __ ___ ___ ___ ___ ____ _____ ____ ____.",
13,string_19,Dials galore populate the instrument console of the pod cabin.,______ ____ _______ __ ____ ______ __ __ _____ __ ______.,
13,string_21,"This is the pod's instrument console. Dials, gauges, and a couple of controls fill out the board.","___ ____ ______ __ ______. ______, ______, ____ _____ ______ __ ____.",
13,string_23,This is the lucky escapee's seat.,__ ____ __ _____ __-____.,
13,string_24,Window,____,
13,string_27,This is a button pad.,___ ___ _______.,
13,string_28,deltaur arms,______ ______,
13,string_29,don't need this,__ ____ __ __,
13,string_31,survival kit,____ _______,
13,string_32,The survival kit contains the basics for deep space survival.,____ ________ _____ __ ______ ________ _______ ________ ____ ____.,
13,string_35,don't need one.,_____,
13,string_36,explosion,_____,
13,string_38,lights,_____,
13,string_39,"Nice lights, huh?","_____ ______, ____?",
13,string_41,radar,"__""_",
13,string_42,This is radar for the Autonav system.,"__ __""_ ______ ______-_________.",
13,string_44, arm,____,
13,string_45,This is your arm.,__ _____ ___.,
13,string_47, head,___,
13,string_48,This is your head. This is your head in a fishbowl.,__ ____ ___. __ ____ ___ _________.,
13,string_52,star,____,
13,string_53,Stars glow from afar.,______ ______ _____.,
13,string_55, star,____,
13,string_58,Arcada,_____,
13,string_59,"It's your former ship, the Arcada.","__ ______ ______ ___, ______.",
13,string_61,Deltaur,______,
13,string_62,Deltaur lookStr,,
13,string_64, deltaur,______,
13,string_66,escape pod,_____ _____,
13,string_67,This is the escape pod. It is currently occupied by you.,__ _____ ______. ___ ____ _____ __ ___.,
13,string_72,Autonav button,_____ _____-_______,
13,string_73,This is the Autonav button. When operative it allows the pod to navigate to the closest habitable planet.,___ _____ ______-________. _____ ____ ___ _____ ______ _____ ____ _____ __-______ _____ _____.,
13,string_75,button,_____,
13,string_77,power button,_____ ___,
13,string_79,button pad,___ _______,
13,string_80,Choose the appropriate button.,___ ______ ______.,
138,string_1,"Whoa! Those big guys pack a powerful appetite. Did you feel the way that thing just chomped right through your skeletal system? That had to hurt! The grell burps in solitary satisfaction. He doesn't often get nice, warm meals like you.",____! ____'_ _______ ____ _____ ______ ____. _____ ___ ____ ___ ____ ____ ____ _____ ____ ___? __ ___ ____ ___! ____ ____ _______ ____ ______. ___ __ ____ ____ ______ ______ _____ ____.,
14,string_12,thruster,____,
14,string_13,This lever causes forward propulsion of the pod when powered-up and in space.,_____ ___ _____ ______ _____ __ ______ ____ ___ _____.,
14,string_15,Roger,___'_,
14,string_16,There doesn't seem to be enough room.,____ ____ _____ ____.,
14,string_18,seat belt,_____ ______,
14,string_19,"The seatbelt is dummy-tested, which ought to suit you just fine.","_____ _______ _____ __ _____ _______, __ ___ ___ ___ ___ ____ _____ ____ ____.",
14,string_22,Dials galore populate the instrument console of the pod cabin. Too bad none of them work anymore.,______ ____ _______ __ ____ ______ __ __ _____ __ ______.,
14,string_23, Too bad none of them work anymore.,___ ___ ___ ___ ___ __ ____.,
14,string_24, ,,
14,string_26,,,
14,string_29, It might have been dampened slightly by that landing.,_____ ____ ____ __ ____ ___ ______ ____.,
14,string_30,Window,____,
14,string_33,"On this button pad are the AUTONAV, POWER, and DON'T TOUCH buttons.","__ ___ ________ ___ ______ _____-_______, ___ _______ *__ ____*.",
14,string_34,Kerona,_____,
14,string_35,should be hands-off,____ _____ ___ _____,
14,string_37,survival kit,____ _______,
14,string_38,Within the survival kit are the necessities for surviving a brief stay in a less-than-hospitable environment.,_____ ________ ______ ______ _______ ________ ______ ____ ______ __-__-______.,
14,string_40, mountain,__,
14,string_41,Mountains generously dappled with spires of unknown formational origin loom at your visual terminus.,____ ________ _______ _______ _____ ____ __ ____ _____ _____ ____ ______ ___.,
14,string_47,lights,_____,
14,string_49,radar,"__""_",
14,string_50,Simple radar.,"__""_ ____.",
14,string_52, arm,____,
14,string_53,This is your arm.,__ _____ ___.,
14,string_55, head,___,
14,string_56,This is your head. This is your head in a fishbowl.,__ ____ ___. __ ____ ___ _________.,
14,string_60, star,____,
14,string_61,star 1,____ 1,
14,string_63,star 2,____ 2,
14,string_65,don't need,__ ____,
14,string_68,The spent drives of the pod vent fumes after the long escape from the Arcada.,_______ _______ __ ______ _______ ____ ____ ________ _______ ________.,
14,string_70,This is the escape pod's hatch.,__ _____ __ _____ ______.,
14,string_72, hologram,________,
14,string_75,escape pod,_____ _____,
14,string_78,Autonav button,_____ _____-_______,
14,string_79,This is the Autonav button. When operative it allows the pod to navigate to the closest habitable planet.,___ _____ ______-________. _____ ____ ___ _____ ______ _____ ____ _____ __-______ _____ _____.,
14,string_81,button,_____,
14,string_83,power button,_____ ___,
14,string_84, Its service life has expired as a result of the rugged touch-down.,_____ _______ ___ ____ ______ _______ ______.,
14,string_86,button pad,___ _______,
14,string_87,Please press the desired button.,___ ______ ______.,
18,string_0,"In the distance stand the skeletal remains of of a massive beast of some type, the likes of which you never saw on Xenon. You hope it's a one of a kind relic.","_____ ______ _____ ____ __ ___ _____ _____, ____ ______ __ ____ ______. ___ _____ ___ ____ ____ _____.",
19,string_0,You are at the northwest boundary of a massive skeletal structure. Sand stretches out in all other directions.,___ ____ _____-_____ __ ____ ____ ____. ___ ___ ____ ___ ___ ___ ________.,
2,string_1,"Thank you for playing Space Quest I. As usual, you've been most entertaining.","____ ______ ______ ____ 1. ___ ____, ____ ____ ______.",
2,string_2,Restore,_____,
2,string_3,Restart,_____ ____,
2,string_4,Quit,__,
2,string_6,Animators:\n\nDouglas Herring\nVasken Nokhoudian\nNathan Larsen\nArturo Sinclair\nDeena Krutak\nDesie Hartman\nJerry Jessurun\nRussell Truelove\nDiana R. Wilson\n,_________:\n\n_____ _____\n_____ ________\n___ _____\n______ ________\n____ _____\n___ _____\n_'__ _'_____\n____ ______\n_____ _. _______\n,
2,string_7,Background Artists:\n\nDouglas Herring\nNathan Larsen\nArturo Sinclair\nEric Kasner\nWillis Wong\nJay Allan Friedmann\nJennifer Shontz\nAndy Hoyos\nJane Cardinal\nMaurice F. Morgan\n,____ ___:\n\n_____ _____\n___ _____\n______ ________\n____ ____\n______ ____\n_'__ ___ ______\n_'____ ____\n____ _____\n_'___ ______\n_____ _. _____\n,
2,string_8,Programmers:\n\nJerry Shaw\nRandy MacNeill\nDave Jamriska\nHugh Diedrichs\nChristopher Carr\n,_______:\n\n_'__ __\n____ __'___\n____ _'______\n___ _______\n________ ___\n,
2,string_9,Music Director:\n\nMark Seibert\n,____ _______:\n\n____ _____\n,
2,string_10,System Development:\n\nChris Smith\nJeff Stephenson\nRobert E. Heitman\nPablo Ghenis\nDan Foy\nLarry Scott\nJ. Mark Hood\nMark Wilden\nEric Hart\nChad Bye\n,_____ ______:\n\n____ ____\n_'_ _______\n_____ _. ______\n____ ____\n__ ___\n____ ____\n_'. ____ ___\n____ _____\n____ ____\n_'__ ___\n,
2,string_11,Sound Effects:\n\nKen Allen\nMark Seibert\nOrpheus Hanley\n,______ ______:\n\n__ ___\n____ _____\n_______ ____\n,
2,string_12,Additional Written Material:\n\nBridget McKenna\nGano Haine\n,____ ____ ____:\n\n_____'_ __'___\n____ ____\n,
2,string_13,Space Quest 1 Theme Based on the\nOriginal Composition by Mark Crowe ,______ ______ ____ 1 ______ __\n_____ ______ ___ ____ _____,
2,string_14,Quality Assurance:\n\nSharon Simmons ,_____ _____:\n\n____ _______,
20,string_0,This is the north-central boundary of a massive skeletal structure surrounded by arid terra not-so-firma.,__ _____ _____-_____ __ ____ ____ ____ _____ _____ _____ __-_____-______.,
21,string_0,This is the northeast corner of the boneyard. Bones and sand dominate the scenery. At the east end of the vertebral path are two extremely pointed spurs of broken rib.,__ ____ _____-_____ __ ___ ______. _____ ____ ______ ____. ____ ______ __ ____ _______ __ ___ _______ ____ ______ __ ___ _____.,
21,string_3,shiny thingy,___ ____,
21,string_4,"It looks interesting. Although hard to tell from where you are standing, it may be a sign. If you got closer, maybe you could read it.","__ ____ ______. _____ ____ ____ ______ __ ___ ____, __ ____ _____ ___. __ _____, ____ ____ _____ ____.",
22,string_0,"Were you a proctologist, you might know what these oddly shaped bones are called. To you, though, they're just bones.","__ ____ _________, ____ ____ ____ ___ ______ ______ _______ ____. ______, __ ___, __ ____ _____.",
22,string_3,exit hole,___ _____,
23,string_0,"This appears to be the thoracic area of the spinal column of this meatless beast. Other than an obviously defective vertebra, you've got more sand and crud.","____ ___ ____ ___ ____ __ ____ _____ __ ___ ____-___ __. ____ ______ ______ _____ _____, __ __ ___ ___ _______.",
23,string_6,bone bridge,___ _____,
23,string_7,This genetically defective vertebra looks like it would be intolerant to much load bearing.,______ ______ _____ ___ _____ ___ __ ______ ____ ____ ___ ____.,
23,string_10,What started out at one time as mere hairline fractures are now clearly cracks in the imperfect vertebral module.,__ ______ ___ ____ ___ __ ___ ______ ______ _____ _______ _____.,
23,string_11,strange plant pod,_____ ___ _____,
238,string_1,"Whoa! Those big guys pack a powerful appetite. Did you feel the way that thing just chomped right through your skeletal system? That had to hurt! The grell burps in solitary satisfaction. He doesn't often get nice, warm meals like you.",____! ____'_ _______ ____ _____ ______ ____. _____ ___ ____ ___ ____ ____ ____ _____ ____ ___? __ ___ ____ ___! ____ ____ _______ ____ ______. ___ __ ____ ____ ______ ______ _____ ____.,
24,string_0,"A section of vertebra, near where the head used to be attached, extends north and south. To the east is the ominous-looking skull.","____ __ ______, ___ _____ __ ____ ___ _____, ____ _____ ______. ______ ____ _____ ________ _____-_____.",
24,string_4,No doubt about it. Those are some serious teeth. It could've used a little dental work - maybe some braces even. It's just a good thing you never had the opportunity to be on the business end of these things when it was still a living being.,___ ___. ___ ______ _______. __ ___ ____ __ _____ ___ ______ - ____ _____ ___. ____ ___ ___ ___ __ _____ ____ _____ _____ ___ ___ ____ __.,
24,string_6,This must be the skull previously attached to the rest of the mammoth bones partially assembled here.,___ ___ ________ ______ ______ ___ ____ ______ ________ _____ __ _____ ___.,
25,string_0,"This looks like it might have been a minimally developed, manipulative appendage for the fallen and fossilized beast.",____ _____ __________ __ ____ _____ _______ ____ ______ _______.,
255,string_0,\n----------\n,,
255,string_4,M,,
255,string_9,,,
255,string_11,PrintD,,
255,string_12,#J,,
255,string_13,jDText,,
26,string_0,This is just south of the gigundasaurus remains. Ligament jerky-deep in the joints is all that holds some of these incredibly huge skeletal components together.,__ ______ _______ _______. _____ _______ ____ _______ __ __ __ ______ ___ _________ _______ _______ ____ _____.,
26,string_3,"The sand of Kerona has a reddish-orange color to it. Were you a geologist instead of a janitor, you might find this fact interesting.","____ __ _____ __ ____ _____-____. __ ____ ______ ___ ___, ____ ____ ____ __ ______ ___ _____.",
27,string_0,The cervical portion of the spinal column takes a dive into the sand right about here.,____ ____ __ ____ _____ ____ ____ ____ ____ ___.,
27,string_4,neck bone,___ _____,
27,string_5,Cervical vertebrae taper off and appear to vanish gradually into the sand.,______ ____ _______ _______ ______ ____ ____.,
27,string_8,"These foreclaws were once razor-sharp, but the forces of the elements have reduced them to over-sized blunt toe nails. It's a good thing you didn't come here in an earlier time. These things would have torn you a new one.","_____ ___ ___ ___ ____ ____, ___ _____ ____ ____ ____ ________ ______ ____. ___ ___ ___ _____ ____. ______ ____ ___ ______ ____ ______.",
28,string_7,"Orat is huge and ugly. Of course, your opinion may differ depending on what part of the universe you come from. You also get the impression that he might be quite mean.","____ ___ ___ ______. _____, ____ _____ _______ _____ _____ __ _____ ____ ___. ___ __ ____ __ _____ ____ ____ _____ __ _____.",
28,string_10,part of the orat,___ ______,
28,string_11,"This gleaming chunk of Orat's anatomy is the only visible proof that Orat ever existed. After that explosion, it's amazing there's that much left.","____ _____ ___ _________ __ ____ ___ ______ ______ ______ _____ ___ ____. ____ ______ ___, _____ _____ ____ ____.",
28,string_14,holes,_____,
28,string_15,The orbs in this gigantic skull offer the only passageways for light into this gloomy place.,_______ ________ ______ ______ __ _____ _____ ____ ____ ____ ____ __.,
28,string_17,far wall,___ _____,
28,string_19,near wall,___ ____,
28,string_21,pile of skulls,_____ _______,
28,string_22,"A pile of skulls lie here sucked clean by Orat, or was a result of them writing too many adventure games.","_____ _______ _____ ___ ____ _____ _____ ______ __ ___ ____, __ ___ ___ ______ ___ _____ ____ ___ _____ ______.",
28,string_24,big rock,___ ____,
28,string_25,That rock is almost as big as you.,____ ___ ____ ____ ____.,
28,string_27,small rock,___ ___,
28,string_28,That rock is too small to hide behind but too large to lift.,____ ___ ___ ____ ______ _______ ___ ____ ____ _____ ____.,
28,string_30,cave floor,____ ____,
